id	output
{"chainId":1,"tokenAddress":"0x7C1156E515aA1A2E851674120074968C905aAF37"}	{"name": "Level USD", "symbol": "lvlUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1"}	{"name": "Coinshift USDL", "symbol": "csUSDL", "decimals": 18}
{"chainId":1,"tokenAddress":"0x738d1115B90efa71AE468F1287fc864775e23a31"}	{"name": "Savings rUSD", "symbol": "srUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x5085Dd6FAd07c12e38fae01bc2a4938d2C08B1Bc"}	{"name": "Apostro Resolv USR", "symbol": "aprUSR", "decimals": 18}
{"chainId":1,"tokenAddress":"0xbB51E2a15A9158EBE2b0Ceb8678511e063AB7a55"}	{"name": "Midas mEDGE", "symbol": "mEDGE", "decimals": 18}
{"chainId":1,"tokenAddress":"0x030b69280892c888670EDCDCD8B69Fd8026A0BF3"}	{"name": "Midas MEV", "symbol": "mMEV", "decimals": 18}
{"chainId":1,"tokenAddress":"0xb4B8925c4CBce692F37C9D946883f2E330a042a9"}	{"name": "Principal Token: sdeUSD-1753142406", "symbol": "PT-sdeUSD-1753142406", "decimals": 18}
{"chainId":1,"tokenAddress":"0x9D028B8497F42FCF14FA4E7E79FF5b4Dcb3EC99E"}	{"name": "Permissioned Wrapped Relend Network USDC - Starknet", "symbol": "PWrUSDC-stark", "decimals": 6}
{"chainId":1,"tokenAddress":"0x90D2af7d622ca3141efA4d8f1F24d86E5974Cc8F"}	{"name": "Ethereal Pre-deposit Vault", "symbol": "eUSDe", "decimals": 18}
{"chainId":1,"tokenAddress":"0x50D2C7992b802Eef16c04FeADAB310f31866a545"}	{"name": "PT Ethereal eUSDE 29MAY2025", "symbol": "PT-eUSDE-29MAY2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x8DB2350D78aBc13f5673A411D4700BCF87864dDE"}	{"name": "swBTC", "symbol": "swBTC", "decimals": 8}
{"chainId":1,"tokenAddress":"0x004E9C3EF86bc1ca1f0bB5C7662861Ee93350568"}	{"name": "uniBTC", "symbol": "uniBTC", "decimals": 8}
{"chainId":1,"tokenAddress":"0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458"}	{"name": "Gauntlet USDC Core", "symbol": "gtUSDCcore", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4A8036EFA1307F1cA82d932C0895faa18dB0c9eE"}	{"name": "YT Ethena USDe 27MAR2025", "symbol": "YT-USDe-27MAR2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x6cA4d5d2eCb72E3Bbf17543B3367746B80D22694"}	{"name": "PT Lombard LBTC 26JUN2025", "symbol": "PT-LBTC-26JUN2025", "decimals": 8}
{"chainId":1,"tokenAddress":"0x7204B7Dbf9412567835633B6F00C3Edc3a8D6330"}	{"name": "Coinshift USDC", "symbol": "csUSDC", "decimals": 18}
{"chainId":1,"tokenAddress":"0xE11dbbCe9D0bfbe919a8427C3AE5E04E9572cf68"}	{"name": "", "symbol": "", "decimals": 18}
{"chainId":1,"tokenAddress":"0x912CE59144191C1204E64559FE8253a0e49E6548"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":1,"tokenAddress":"0x33243BfB60C05d9F20A0064365DC10F5Ee599956"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":1,"tokenAddress":"0x83e0698654dF4bC9F888c635ebE1382F0E4F7a61"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":8453,"tokenAddress":"0x60a3E35Cc302bFA44Cb288Bc5a4F316Fdb1adb42"}	{"name": "EURC", "symbol": "EURC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x4154550f4Db74Dc38d1FE98e1F3F28ed6daD627d"}	{"name": "Jarvis Synthetic Euro", "symbol": "jEUR", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x06B9cd6E7fF41871F85E4777d26B805772d93e57"}	{"name": "USD Coin Test", "symbol": "USDC Test", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xEC7De4956A4569C2a1D171e4dD115a611c8e9eE5"}	{"name": "ntUSDC", "symbol": "ntUSDC", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x7B20e626775EFead297550A80f6E7B5fE9795F38"}	{"name": "ntUSDC", "symbol": "ntUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x7Ba6F01772924a82D9626c126347A28299E98c98"}	{"name": "Metronome Synth ETH", "symbol": "msETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x820C137fa70C8691f0e44Dc420a5e53c168921Dc"}	{"name": "USDS Stablecoin", "symbol": "USDS", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xC0D3700000987C99b3C9009069E4f8413fD22330"}	{"name": "Cod3x USD", "symbol": "cdxUSD", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xecAc9C5F704e954931349Da37F60E39f515c11c1"}	{"name": "Lombard Staked Bitcoin", "symbol": "LBTC", "decimals": 8}
{"chainId":8453,"tokenAddress":"0xBAa5CC21fd487B8Fcc2F632f3F4E8D37262a0842"}	{"name": "Morpho Token", "symbol": "MORPHO", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x9ab96A4668456896d45c301Bc3A15Cee76AA7B8D"}	{"name": "FakeUSDC", "symbol": "FUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0xCB35Be279968F6c53EBF73c8d9D5d7AAf4d34956"}	{"name": "FakeUSDC", "symbol": "FUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x2c28AC6AA2F17e8DFa3E2561338c6357EAD53c32"}	{"name": "FakeUSDC", "symbol": "FUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0xEDfa23602D0EC14714057867A78d01e94176BEA0"}	{"name": "rsETHWrapper", "symbol": "wrsETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x9483ab65847A447e36d21af1CaB8C87e9712ff93"}	{"name": "Wrapped USDR", "symbol": "wUSDR", "decimals": 9}
{"chainId":8453,"tokenAddress":"0x6985884C4392D348587B19cb9eAAf157F13271cd"}	{"name": "LayerZero", "symbol": "ZRO", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x9B8Df6E244526ab5F6e6400d331DB28C8fdDdb55"}	{"name": "Solana (Universal)", "symbol": "uSOL", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x04D5ddf5f3a8939889F11E97f8c4BB48317F1938"}	{"name": "USDz", "symbol": "USDz", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xb0505e5a99abd03d94a1169e638B78EDfEd26ea4"}	{"name": "Sui (Universal)", "symbol": "uSUI", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x9c0e042d65a2e1fF31aC83f404E5Cb79F452c337"}	{"name": "Aptos (Universal)", "symbol": "uAPT", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xDD629E5241CbC5919847783e6C96B2De4754e438"}	{"name": "Midas US Treasury Bill Token", "symbol": "mTBILL", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x1C2757c1FeF1038428b5bEF062495ce94BBe92b2"}	{"name": "Midas Basis Trading Token", "symbol": "mBASIS", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xce827d203dC317CB8823098DCbE88fD3aE447482"}	{"name": "Wrapped 158 Nelson St", "symbol": "WXRWA1", "decimals": 0}
{"chainId":8453,"tokenAddress":"0x211Cc4DD073734dA055fbF44a2b4667d5E5fE5d2"}	{"name": "Staked USDe", "symbol": "sUSDe", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x4E74D4Db6c0726ccded4656d0BCE448876BB4C7A"}	{"name": "Wrapped BMX Liquidity Token", "symbol": "wBLT", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x2615a94df961278DcbC41Fb0a54fEc5f10a693aE"}	{"name": "XRP (Universal)", "symbol": "uXRP", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xbeeF010f9cb27031ad51e3333f9aF9C6B1228183"}	{"name": "Steakhouse USDC", "symbol": "steakUSDC", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xd73F8115Cac5B6817DcC143f3797a2Dc3650181b"}	{"name": "Num Yield Bearing nTST", "symbol": "snTST", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x0B3EfaC0D59B65c5Cb17933E101bc0429E366590"}	{"name": "Num Yield Bearing nTST", "symbol": "snTST", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xeeE7aF832440884d2b693B4193FA2ec26A48C7d3"}	{"name": "US Yield Coin", "symbol": "USYC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x5d746848005507DA0b1717C137A10C30AD9ee307"}	{"name": "PT Lombard LBTC 29MAY2025", "symbol": "PT-LBTC-29MAY2025", "decimals": 8}
{"chainId":8453,"tokenAddress":"0x4d43260CA539E9Ed104eCaa4747EBB0cA2a61A92"}	{"name": "name", "symbol": "symbol", "decimals": 6}
{"chainId":8453,"tokenAddress":"0xBdc779FE63a3d4B1f71266f4f35c5833C7d7Bce3"}	{"name": "name", "symbol": "symbol", "decimals": 6}
{"chainId":8453,"tokenAddress":"0xfDF73F61146B9050FFe4b755364B9CAC670ea5b2"}	{"name": "WrappedWrappedFUSDC", "symbol": "WWFUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x35E5dB674D8e93a03d814FA0ADa70731efe8a4b9"}	{"name": "Resolv USD", "symbol": "USR", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xC31389794Ffac23331E0D9F611b7953f90AA5fDC"}	{"name": "Resolv Liquidity Provider Token", "symbol": "RLP", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x1Bc71130A0e39942a7658878169764Bbd8A45993"}	{"name": "KelpDao Restaked ETH", "symbol": "rsETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xec443e7E0e745348E500084892C89218B3ba4683"}	{"name": "PT Resolv USD 24APR2025", "symbol": "PT-USR-24APR2025", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x8139F7BE92b5Fd185c73f4eFe58eD6A43F6f5c37"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":42161,"tokenAddress":"0x0000000000000000000000000000000000000000"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":137,"tokenAddress":"0x0000000000000000000000000000000000000000"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":43114,"tokenAddress":"0x00000000eFE302BEAA2b3e6e1b18d08D69a9012a"}	{"name": "AUSD", "symbol": "AUSD", "decimals": 6}
{"chainId":43114,"tokenAddress":"0x66f9E7C1a356Aed33551a31a7f58D222aC4c87A9"}	{"name": "MockERC20", "symbol": "MOCK", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xCC0966D8418d412c599A6421b760a847eB169A8c"}	{"name": "xSolvBTC", "symbol": "xSolvBTC", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xA25EaF2906FA1a3a13EdAc9B9657108Af7B703e3"}	{"name": "Hypha Staked AVAX", "symbol": "stAVAX", "decimals": 18}
{"chainId":43114,"tokenAddress":"0x24dE8771bC5DdB3362Db529Fc3358F2df3A0E346"}	{"name": "avUSD", "symbol": "avUSD", "decimals": 18}
{"chainId":43114,"tokenAddress":"0x06d47F3fb376649c3A9Dafe069B3D6E35572219E"}	{"name": "Staked avUSD", "symbol": "savUSD", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xaEb1FA0853c7C98EAb10fcF0EA669aE3d07FBB10"}	{"name": "sBUIDL", "symbol": "sBUIDL", "decimals": 6}
{"chainId":534352,"tokenAddress":"0xd29687c813D741E2F938F4aC377128810E217b1b"}	{"name": "Scroll", "symbol": "SCR", "decimals": 18}
{"chainId":137,"tokenAddress":"0x89C31867c878E4268C65de3CDf8Ea201310c5851"}	{"name": "Frankencoin", "symbol": "ZCHF", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x5875eEE11Cf8398102FdAd704C9E96607675467a"}	{"name": "Savings USDS", "symbol": "sUSDS", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x6Bb7a212910682DCFdbd5BCBb3e28FB4E8da10Ee"}	{"name": "Gho Token", "symbol": "GHO", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xCD6dDDa305955AcD6b94b934f057E8b0daaD58dE"}	{"name": "Perpetual", "symbol": "PERP", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xC484D83F667b779cc9907248101214235642258B"}	{"name": "Apostro Resolv USR", "symbol": "aprUSR", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xE15578523937ed7F08E8F7a1Fa8a021E07025a08"}	{"name": "Pendle Market", "symbol": "PENDLE-LPT", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x211Cc4DD073734dA055fbF44a2b4667d5E5fE5d2"}	{"name": "Staked USDe", "symbol": "sUSDe", "decimals": 18}
{"chainId":42161,"tokenAddress":"0xA1082BDFC6f21cD71073FFeE2823139D67878aaE"}	{"name": "MUX3 LP sUSDe 1", "symbol": "MUX3LP-sUSDe-1", "decimals": 18}
{"chainId":42161,"tokenAddress":"0xd85D0bCE8Ff396EA1198996a21f96Db2feB8e943"}	{"name": "MUX3 LP sUSDe 2", "symbol": "MUX3LP-sUSDe-2", "decimals": 18}
{"chainId":42161,"tokenAddress":"0xAb0910755D99b420c51f48B6847733bB3fe19Af4"}	{"name": "MUX3 LP sUSDe 3", "symbol": "MUX3LP-sUSDe-3", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x3d0572808510C293Bc5C9C42033Dd471266D4b3A"}	{"name": "MUX3 LP sUSDe 4", "symbol": "MUX3LP-sUSDe-4", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x4aC33D0E24c9b4e51FcDDDd680534755a1d6A514"}	{"name": "MUX3 LP sUSDe 5", "symbol": "MUX3LP-sUSDe-5", "decimals": 18}
{"chainId":42161,"tokenAddress":"0xC432B2A5100C99ef12161Be5237B3a5Cfc3E8377"}	{"name": "MUX3 LP sUSDe 6", "symbol": "MUX3LP-sUSDe-6", "decimals": 18}
{"chainId":42161,"tokenAddress":"0xacD3471D77c25E5d98aB4A3f4402999f02cEf2A0"}	{"name": "MUX3 LP sUSDe 7", "symbol": "MUX3LP-sUSDe-7", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x87f980bb419365DF5E665C8Af0a3996BE154873a"}	{"name": "MUX3 LP sUSDe 8", "symbol": "MUX3LP-sUSDe-8", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x5feDe9d65714907381A76AA9bF949219dD1c5023"}	{"name": "Stable AMM - USDC/cUSDO", "symbol": "sAMM-USDC/cUSDO", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x83dB73EF5192de4B6a4c92bD0141Ba1a0Dc87c65"}	{"name": "Compounding Open Dollar", "symbol": "cUSDO", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xB17B070A56043e1a5a1AB7443AfAFDEbcc1168D7"}	{"name": "Steakhouse sUSDS", "symbol": "steakSUSDS", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x1d198Cf976a67CaC09B3bEFEB7A8cb5A7c440272"}	{"name": "Ghost Dollar", "symbol": "GHOST", "decimals": 6}
{"chainId":8453,"tokenAddress":"0xf7465088C8BeE9eD48e8c1Efd39E3CAFe0cA9547"}	{"name": "Piggy Pound", "symbol": "PIGGY", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xdCf5130274753c8050aB061B1a1DCbf583f5bFd0"}	{"name": "ViciCoin", "symbol": "VCNT", "decimals": 18}
{"chainId":1,"tokenAddress":"0xB58E61C3098d85632Df34EecfB899A1Ed80921cB"}	{"name": "Frankencoin", "symbol": "ZCHF", "decimals": 18}
{"chainId":1,"tokenAddress":"0xB90D347e10a085B591955Cbd0603aC7866fCADC8"}	{"name": "Leveraged CVX", "symbol": "xCVX", "decimals": 18}
{"chainId":1,"tokenAddress":"0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202"}	{"name": "Kyber Network Crystal v2", "symbol": "KNC", "decimals": 18}
{"chainId":1,"tokenAddress":"0x833AdaeF212c5cD3f78906B44bBfb18258F238F0"}	{"name": "Smokehouse WSTETH", "symbol": "bbqWSTETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4ae0154F83427A5864e5de6513a47dAC9E5D5a69"}	{"name": "Principal Token: sw-inwstETHs-1752969615", "symbol": "PT-sw-inwstETHs-1752969615", "decimals": 18}
{"chainId":1,"tokenAddress":"0xD50DA5F859811A91fD1876C9461fD39c23C747Ad"}	{"name": "MEV Capital Resolv USR", "symbol": "MC-USR", "decimals": 18}
{"chainId":1,"tokenAddress":"0x3b9739eE0c3b5bD7b392a801DEaC1dc68cfB0C48"}	{"name": "Principal Token: ysUSDC-1745107210", "symbol": "PT-ysUSDC-1745107210", "decimals": 6}
{"chainId":1,"tokenAddress":"0x1F7Aa7104db822987E1F44A66dF709A8C4Fb301a"}	{"name": "Principal Token: sw-RLP-1750896023", "symbol": "PT-sw-RLP-1750896023", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4A977653c58CFD82d42fd706cf68A0c1B6d0ca56"}	{"name": "Principal Token: wstUSR-1750896030", "symbol": "PT-wstUSR-1750896030", "decimals": 18}
{"chainId":1,"tokenAddress":"0xae4bE3acD95B6a4Ac5A0524ab95dA90c721f6C83"}	{"name": "PT Resolv USD 29MAY2025", "symbol": "PT-USR-29MAY2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x23E60d1488525bf4685f53b3aa8E676c30321066"}	{"name": "PT Wrapped stUSR 25SEP2025", "symbol": "PT-wstUSR-25SEP2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x8238884Ec9668Ef77B90C6dfF4D1a9F4F4823BFe"}	{"name": "OpenEden Open Dollar", "symbol": "USDO", "decimals": 18}
{"chainId":1,"tokenAddress":"0xFa2B947eEc368f42195f24F36d2aF29f7c24CeC2"}	{"name": "Falcon USD", "symbol": "USDf", "decimals": 18}
{"chainId":1,"tokenAddress":"0xc8CF6D7991f15525488b2A83Df53468D682Ba4B0"}	{"name": "Staked Falcon USD", "symbol": "sUSDf", "decimals": 18}
{"chainId":1,"tokenAddress":"0x1CE7D9942ff78c328A4181b9F3826fEE6D845A97"}	{"name": "YieldFi yToken", "symbol": "yUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4D4062bAD41E03b1cdee4C06263F96EB81832341"}	{"name": "PT Staked lvlUSD 29MAY2025", "symbol": "PT-slvlUSD-29MAY2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x7743e50F534a7f9F1791DdE7dCD89F7783Eefc39"}	{"name": "f(x) USD Saving", "symbol": "fxSAVE", "decimals": 18}
{"chainId":1,"tokenAddress":"0x2C78106719D559115498173F513823f4b3E6a4FB"}	{"name": "Syntatic Staked USD via BTC Futures", "symbol": "SyStUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0xe063F04f280c60aECa68b38341C2eEcBeC703ae2"}	{"name": "Leveraged ETH", "symbol": "xETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x917459337CaAC939D41d7493B3999f571D20D667"}	{"name": "PT Ethena USDe 31JUL2025", "symbol": "PT-USDe-31JUL2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0xE66029Af07488C3329A426D35B8DFaFeD3356b3b"}	{"name": "Bond USD", "symbol": "BONDUSD", "decimals": 6}
{"chainId":1,"tokenAddress":"0x8413D2a624A9fA8b6D3eC7b22CF7F62E55D6Bc83"}	{"name": "Bond USD", "symbol": "BONDUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0xc653F79de1274eE65674BeFda54986020d6f8FC1"}	{"name": "PT ether.fi eBTC 26JUN2025", "symbol": "PT-EBTC-26JUN2025", "decimals": 8}
{"chainId":1,"tokenAddress":"0xaaeE1A9723aaDB7afA2810263653A34bA2C21C7a"}	{"name": "Mog Coin", "symbol": "Mog", "decimals": 18}
{"chainId":1,"tokenAddress":"0x9BcA74F805AB0a22DDD0886dB0942199a0feBa71"}	{"name": "PT Level USD 29MAY2025", "symbol": "PT-lvlUSD-29MAY2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4f62A7a25a4fD6Ae386e957284aFB5FBF1E1f32c"}	{"name": "PT SolvBTC Babylon 26JUN2025", "symbol": "PT-SolvBTC.BBN-26JUN2025", "decimals": 8}
{"chainId":1,"tokenAddress":"0xD11c452fc99cF405034ee446803b6F6c1F6d5ED8"}	{"name": "Treehouse ETH", "symbol": "tETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x8E0789d39db454DBE9f4a77aCEF6dc7c69f6D552"}	{"name": "Inception Symbiotic Restaked wstETH", "symbol": "inwstETHs", "decimals": 18}
{"chainId":1,"tokenAddress":"0xE4cf2D4eb9c01784798679F2FED4CF47cc59a3ec"}	{"name": "Mitosis weETHs", "symbol": "miweETHs", "decimals": 18}
{"chainId":1,"tokenAddress":"0x6Bf340dB729d82af1F6443A0Ea0d79647b1c3DDf"}	{"name": "Turtle TAC BTC Vault", "symbol": "tacBTC", "decimals": 8}
{"chainId":1,"tokenAddress":"0x294eecec65A0142e84AEdfD8eB2FBEA8c9a9fbad"}	{"name": "Turtle TAC ETH Vault", "symbol": "tacETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x699e04F98dE2Fc395a7dcBf36B48EC837A976490"}	{"name": "Turtle TAC USD Vault", "symbol": "tacUSD", "decimals": 6}
{"chainId":1,"tokenAddress":"0xecAc9C5F704e954931349Da37F60E39f515c11c1"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":42161,"tokenAddress":"0x004626A008B1aCdC4c74ab51644093b155e59A23"}	{"name": "Staked EURA", "symbol": "stEUR", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x00CBcF7B3d37844e44b888Bc747bDd75FCf4E555"}	{"name": "xPet.tech Token", "symbol": "XPET", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x078f358208685046a11C85e8ad32895DED33A249"}	{"name": "Aave Arbitrum WBTC", "symbol": "aArbWBTC", "decimals": 8}
{"chainId":42161,"tokenAddress":"0x050C24dBf1eEc17babE5fc585F06116A259CC77A"}	{"name": "iBTC", "symbol": "IBTC", "decimals": 8}
{"chainId":42161,"tokenAddress":"0x040d1EdC9569d4Bab2D15287Dc5A4F10F56a56B8"}	{"name": "Balancer", "symbol": "BAL", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xfc421aD3C883Bf9E7C4f42dE845C4e4405799e73"}	{"name": "Gho Token", "symbol": "GHO", "decimals": 18}
{"chainId":43114,"tokenAddress":"0x53FC82f14F009009b440a706e31c9021E1196A2F"}	{"name": "BlackRock USD Institutional Digital Liquidity Fund", "symbol": "BUIDL", "decimals": 6}
{"chainId":43114,"tokenAddress":"0x68088C91446c7bEa49ea7Dbd3B96Ce62B272DC96"}	{"name": "Staked deUSD", "symbol": "sdeUSD", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xB57B25851fE2311CC3fE511c8F10E868932e0680"}	{"name": "deUSD", "symbol": "deUSD", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xDBc5192A6B6FfEe7451301bb4ec312f844F02B4A"}	{"name": "Unity", "symbol": "UTY", "decimals": 18}
{"chainId":43114,"tokenAddress":"0x580d5E1399157FD0d58218b7A514b60974F2AB01"}	{"name": "Staked UTY", "symbol": "yUTY", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xA39986F96B80d04e8d7AeAaF47175F47C23FD0f4"}	{"name": "xUSDC", "symbol": "xUSDC", "decimals": 6}
{"chainId":43114,"tokenAddress":"0xbc78D84Ba0c46dFe32cf2895a19939c86b81a777"}	{"name": "Solv BTC", "symbol": "SolvBTC", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xA3D68b74bF0528fdD07263c60d6488749044914b"}	{"name": "Wrapped eETH", "symbol": "weETH", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xC891EB4cbdEFf6e073e859e987815Ed1505c2ACD"}	{"name": "Euro Coin", "symbol": "EURC", "decimals": 6}
{"chainId":43114,"tokenAddress":"0x7Dc0496016d88c3EbA6d54D1514F24B3C9872894"}	{"name": "xUSDC", "symbol": "xUSDC", "decimals": 6}
{"chainId":43114,"tokenAddress":"0xCF0Eb4ac018C06a16ED5c63484823C7805e7599D"}	{"name": "xUSDC", "symbol": "xUSDC", "decimals": 6}
{"chainId":43114,"tokenAddress":"0x3408b22d8895753C9A3e14e4222E981d4E9A599E"}	{"name": "Upshift Avalanche AUSD", "symbol": "upAUSD", "decimals": 6}
{"chainId":43114,"tokenAddress":"0xB2bFb52cfc40584AC4e9e2B36a5B8d6554A56e0b"}	{"name": "Upshift Avalanche AVAX", "symbol": "upAVAX", "decimals": 18}
{"chainId":43114,"tokenAddress":"0xB4205a645c7e920BD8504181B1D7f2c5C955C3e7"}	{"name": "PT Ethena USDe 25SEP2025", "symbol": "PT-USDe-25SEP2025", "decimals": 18}
{"chainId":43114,"tokenAddress":"0x9Da7f8c0D6e3F247AFFDf92c3DDDd83c1E248E14"}	{"name": "PT Ethena USDe 27NOV2025", "symbol": "PT-USDe-27NOV2025", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3"}	{"name": "Kinto", "symbol": "K", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xB29749498954A3A821ec37BdE86e386dF3cE30B6"}	{"name": "Liquid Staked ETH", "symbol": "LsETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xa6F0A4D18B6f6DdD408936e81b7b3A8BEFA18e77"}	{"name": "PT Resolv USD 25SEP2025", "symbol": "PT-USR-25SEP2025", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x5a47C803488FE2BB0A0EAaf346b420e4dF22F3C7"}	{"name": "Seamless cbBTC Vault", "symbol": "smcbBTC", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x865f8b843e942aacA4D058A8708B57651C0af356"}	{"name": "Curve.fi Factory Crypto Pool: Spectra-PT/IBT", "symbol": "SPT-PT/IBT-f", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xDa1C2c3C8FaD503662e41E324FC644Dc2c5e0CCD"}	{"name": "GMORPHO", "symbol": "GMORPHO", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x715509Bde846104cF2cCeBF6fdF7eF1BB874Bc45"}	{"name": "Pendle Market", "symbol": "PENDLE-LPT", "decimals": 18}
{"chainId":56,"tokenAddress":"0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d"}	{"name": "USD Coin", "symbol": "USDC", "decimals": 18}
{"chainId":56,"tokenAddress":"0x2170Ed0880ac9A755fd29B2688956BD959F933F8"}	{"name": "Ethereum Token", "symbol": "ETH", "decimals": 18}
{"chainId":56,"tokenAddress":"0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c"}	{"name": "BTCB Token", "symbol": "BTCB", "decimals": 18}
{"chainId":56,"tokenAddress":"0x55d398326f99059fF775485246999027B3197955"}	{"name": "Tether USD", "symbol": "USDT", "decimals": 18}
{"chainId":56,"tokenAddress":"0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82"}	{"name": "PancakeSwap Token", "symbol": "Cake", "decimals": 18}
{"chainId":56,"tokenAddress":"0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c"}	{"name": "Wrapped BNB", "symbol": "WBNB", "decimals": 18}
{"chainId":56,"tokenAddress":"0xc5f0f7b66764F6ec8C8Dff7BA683102295E16409"}	{"name": "First Digital USD", "symbol": "FDUSD", "decimals": 18}
