id	output
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150367"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150367"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150368"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150368"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150371"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150371"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150372"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150372"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150379"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150379"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150385"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150385"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150387"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150387"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150389"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150389"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150390"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150390"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150391"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150391"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150397"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150397"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150400"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150400"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150405"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150405"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150406"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150406"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150413"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150413"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150418"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150418"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150420"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150420"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150421"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150421"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150423"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150423"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150429"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150429"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150431"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150431"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150446"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150446"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150453"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150453"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150455"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150455"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150456"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150456"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150457"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150457"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150459"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150459"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150462"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150462"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150466"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150466"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150504"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150504"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150505"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150505"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150508"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150508"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150509"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150509"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150512"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150512"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150518"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150518"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150525"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150525"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150526"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150526"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150532"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150532"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150540"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150540"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150547"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150547"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150559"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150559"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150570"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150570"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150571"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150571"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150572"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150572"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150574"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150574"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150575"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150575"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150576"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150576"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150579"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150579"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150584"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150584"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150585"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150585"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150587"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150587"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150589"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150589"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150591"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150591"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150605"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150605"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150607"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150607"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150615"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150615"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150616"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150616"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150618"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150618"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150625"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150625"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150626"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150626"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150645"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150645"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150677"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150677"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150690"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150690"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150694"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150694"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150702"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150702"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150708"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150708"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150712"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150712"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150723"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150723"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150733"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150733"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150745"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150745"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150750"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150750"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150751"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150751"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150784"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150784"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150909"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150909"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150911"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150911"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150912"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150912"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150914"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150914"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150915"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150915"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150934"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150934"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150936"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150936"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150937"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150937"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752150949"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752150949"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151089"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151089"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151092"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151092"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151242"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151242"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151243"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151243"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151245"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151245"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151263"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151263"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151264"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151264"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151265"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151265"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151267"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151267"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151289"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151289"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151291"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151291"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151292"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151292"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151294"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151294"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151295"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151295"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151309"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151309"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151311"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151311"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151312"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151312"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151315"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151315"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151319"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151319"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151320"}	{"price": 0}
{"assetAddress":"0xaf88d065e77c8cC2239327C5EDb3A432268e5831","chainId":42161,"timestamp":"1752151320"}	{"price": 0.999899}
{"assetAddress":"0x010700AB046Dd8e92b0e3587842080Df36364ed3","chainId":42161,"timestamp":"1752151322"}	{"price": 0}
